Region,Year,B_predicted
Lugano,2025,0.672811
Lugano,2026,0.673544
Lugano,2027,0.673971
Lugano,2028,0.674220
Lugano,2029,0.674364
Lugano,2030,0.674447
Lugano,2031,0.674495
Lugano,2032,0.674522
Lugano,2033,0.674538
Lugano,2034,0.674547
Lugano,2035,0.674552
Lugano,2036,0.674554
Lugano,2037,0.674556
Lugano,2038,0.674557
Lugano,2039,0.674557
Lugano,2040,0.674558
Lugano,2041,0.674558
Lugano,2042,0.674558
Lugano,2043,0.674558
Lugano,2044,0.674558
Lugano,2045,0.674558
Lugano,2046,0.674558
Lugano,2047,0.674558
Lugano,2048,0.674558
Lugano,2049,0.674558
Lugano,2050,0.674558
Luzern-Land,2019,0.566523
Luzern-Land,2020,0.588999
Luzern-Land,2021,0.604319
Luzern-Land,2022,0.614508
Luzern-Land,2023,0.621167
Luzern-Land,2024,0.625468
Luzern-Land,2025,0.628220
Luzern-Land,2026,0.629970
Luzern-Land,2027,0.631077
Luzern-Land,2028,0.631774
Luzern-Land,2029,0.632212
Luzern-Land,2030,0.632486
Luzern-Land,2031,0.632657
Luzern-Land,2032,0.632763
Luzern-Land,2033,0.632829
Luzern-Land,2034,0.632869
Luzern-Land,2035,0.632894
Luzern-Land,2036,0.632910
Luzern-Land,2037,0.632919
Luzern-Land,2038,0.632925
Luzern-Land,2039,0.632929
Luzern-Land,2040,0.632931
Luzern-Land,2041,0.632932
Luzern-Land,2042,0.632933
Luzern-Land,2043,0.632933
Luzern-Land,2044,0.632933
Luzern-Land,2045,0.632934
Luzern-Land,2046,0.632934
Luzern-Land,2047,0.632934
Luzern-Land,2048,0.632934
Luzern-Land,2049,0.632934
Luzern-Land,2050,0.632934
Luzern-Stadt,2019,0.130940
Luzern-Stadt,2020,0.143317
Luzern-Stadt,2021,0.151474
Luzern-Stadt,2022,0.156527
Luzern-Stadt,2023,0.159532
Luzern-Stadt,2024,0.161272
Luzern-Stadt,2025,0.162263
Luzern-Stadt,2026,0.162820
Luzern-Stadt,2027,0.163131
Luzern-Stadt,2028,0.163302
Luzern-Stadt,2029,0.163397
Luzern-Stadt,2030,0.163449
Luzern-Stadt,2031,0.163477
Luzern-Stadt,2032,0.163492
Luzern-Stadt,2033,0.163500
Luzern-Stadt,2034,0.163505
Luzern-Stadt,2035,0.163507
Luzern-Stadt,2036,0.163508
Luzern-Stadt,2037,0.163509
Luzern-Stadt,2038,0.163509
Luzern-Stadt,2039,0.163509
Luzern-Stadt,2040,0.163509
Luzern-Stadt,2041,0.163510
Luzern-Stadt,2042,0.163510
Luzern-Stadt,2043,0.163510
Luzern-Stadt,2044,0.163510
Luzern-Stadt,2045,0.163510
Luzern-Stadt,2046,0.163510
Luzern-Stadt,2047,0.163510
Luzern-Stadt,2048,0.163510
Luzern-Stadt,2049,0.163510
Luzern-Stadt,2050,0.163510
Maloja,2019,0.556054
Maloja,2020,0.576111
Maloja,2021,0.592175
Maloja,2022,0.604857
Maloja,2023,0.614754
Maloja,2024,0.622408
Maloja,2025,0.628287
Maloja,2026,0.632777
Maloja,2027,0.636193
Maloja,2028,0.638783
Maloja,2029,0.640742
Maloja,2030,0.642221
Maloja,2031,0.643336
Maloja,2032,0.644175
Maloja,2033,0.644806
Maloja,2034,0.645280
Maloja,2035,0.645637
Maloja,2036,0.645904
Maloja,2037,0.646105
Maloja,2038,0.646255
Maloja,2039,0.646368
Maloja,2040,0.646453
Maloja,2041,0.646516
Maloja,2042,0.646564
Maloja,2043,0.646600
Maloja,2044,0.646626
Maloja,2045,0.646646
Maloja,2046,0.646661
Maloja,2047,0.646672
Maloja,2048,0.646681
Maloja,2049,0.646687
Maloja,2050,0.646692
March,2019,0.306323
March,2020,0.348548
March,2021,0.384480
March,2022,0.413323
March,2023,0.435396
March,2024,0.451672
March,2025,0.463339
March,2026,0.471532
March,2027,0.477198
March,2028,0.481073
March,2029,0.483702
March,2030,0.485476
March,2031,0.486666
March,2032,0.487462
March,2033,0.487992
March,2034,0.488345
March,2035,0.488579
March,2036,0.488734
March,2037,0.488837
March,2038,0.488904
March,2039,0.488949
March,2040,0.488978
March,2041,0.488997
March,2042,0.489010
March,2043,0.489018
March,2044,0.489023
March,2045,0.489026
March,2046,0.489029
March,2047,0.489030
March,2048,0.489031
March,2049,0.489032
March,2050,0.489032
Martigny,2019,0.593062
Martigny,2020,0.603496
Martigny,2021,0.610878
Martigny,2022,0.616046
Martigny,2023,0.619638
Martigny,2024,0.622119
Martigny,2025,0.623825
Martigny,2026,0.624995
Martigny,2027,0.625795
Martigny,2028,0.626340
Martigny,2029,0.626711
Martigny,2030,0.626963
Martigny,2031,0.627134
Martigny,2032,0.627250
Martigny,2033,0.627328
Martigny,2034,0.627381
Martigny,2035,0.627416
Martigny,2036,0.627440
Martigny,2037,0.627456
Martigny,2038,0.627467
Martigny,2039,0.627474
Martigny,2040,0.627479
Martigny,2041,0.627482
Martigny,2042,0.627485
Martigny,2043,0.627486
Martigny,2044,0.627487
Martigny,2045,0.627488
Martigny,2046,0.627488
Martigny,2047,0.627488
Martigny,2048,0.627488
Martigny,2049,0.627489
Martigny,2050,0.627489
Meilen,2019,0.528149
Meilen,2020,0.571028
Meilen,2021,0.600458
Meilen,2022,0.619671
Meilen,2023,0.631791
Meilen,2024,0.639262
Meilen,2025,0.643795
Meilen,2026,0.646516
Meilen,2027,0.648135
Meilen,2028,0.649093
Meilen,2029,0.649657
Meilen,2030,0.649987
Meilen,2031,0.650179
Meilen,2032,0.650291
Meilen,2033,0.650356
Meilen,2034,0.650393
Meilen,2035,0.650415
Meilen,2036,0.650427
Meilen,2037,0.650434
Meilen,2038,0.650438
Meilen,2039,0.650440
Meilen,2040,0.650441
Meilen,2041,0.650442
Meilen,2042,0.650442
Meilen,2043,0.650442
Meilen,2044,0.650443
Meilen,2045,0.650443
Meilen,2046,0.650443
Meilen,2047,0.650443
Meilen,2048,0.650443
Meilen,2049,0.650443
Meilen,2050,0.650443
Mendrisio,2019,0.191373
Mendrisio,2020,0.136382
Mendrisio,2021,0.117446
Mendrisio,2022,0.108977
Mendrisio,2023,0.104765
Mendrisio,2024,0.102564
Mendrisio,2025,0.101386
Mendrisio,2026,0.100750
Mendrisio,2027,0.100405
Mendrisio,2028,0.100218
Mendrisio,2029,0.100117
Mendrisio,2030,0.100062
Mendrisio,2031,0.100033
Mendrisio,2032,0.100017
Mendrisio,2033,0.100009
Mendrisio,2034,0.100005
Mendrisio,2035,0.100002
Mendrisio,2036,0.100001
Mendrisio,2037,0.100001
Mendrisio,2038,0.100000
Mendrisio,2039,0.100000
Mendrisio,2040,0.100000
Mendrisio,2041,0.100000
Mendrisio,2042,0.100000
Mendrisio,2043,0.100000
Mendrisio,2044,0.100000
Mendrisio,2045,0.100000
Mendrisio,2046,0.100000
Mendrisio,2047,0.100000
Mendrisio,2048,0.100000
Mendrisio,2049,0.100000
Mendrisio,2050,0.100000
Mittelland,2019,0.301030
Mittelland,2020,0.332992
Mittelland,2021,0.358890
Mittelland,2022,0.378886
Mittelland,2023,0.393750
Mittelland,2024,0.404484
Mittelland,2025,0.412073
Mittelland,2026,0.417353
Mittelland,2027,0.420986
Mittelland,2028,0.423464
Mittelland,2029,0.425144
Mittelland,2030,0.426277
Mittelland,2031,0.427039
Mittelland,2032,0.427550
Mittelland,2033,0.427891
Mittelland,2034,0.428118
Mittelland,2035,0.428269
Mittelland,2036,0.428370
Mittelland,2037,0.428437
Mittelland,2038,0.428481
Mittelland,2039,0.428510
Mittelland,2040,0.428529
Mittelland,2041,0.428541
Mittelland,2042,0.428550
Mittelland,2043,0.428555
Mittelland,2044,0.428559
Mittelland,2045,0.428561
Mittelland,2046,0.428562
Mittelland,2047,0.428563
Mittelland,2048,0.428564
Mittelland,2049,0.428564
Mittelland,2050,0.428565
Moesa,2019,0.361014
Moesa,2020,0.396782
Moesa,2021,0.427429
Moesa,2022,0.452717
Moesa,2023,0.472939
Moesa,2024,0.488704
Moesa,2025,0.500752
Moesa,2026,0.509816
Moesa,2027,0.516556
Moesa,2028,0.521521
Moesa,2029,0.525155
Moesa,2030,0.527801
Moesa,2031,0.529719
Moesa,2032,0.531106
Moesa,2033,0.532106
Moesa,2034,0.532825
Moesa,2035,0.533342
Moesa,2036,0.533714
Moesa,2037,0.533979
Moesa,2038,0.534170
Moesa,2039,0.534306
Moesa,2040,0.534403
Moesa,2041,0.534473
Moesa,2042,0.534522
Moesa,2043,0.534558
Moesa,2044,0.534583
Moesa,2045,0.534601
Moesa,2046,0.534614
Moesa,2047,0.534623
Moesa,2048,0.534629
Moesa,2049,0.534634
Moesa,2050,0.534637
Monthey,2019,0.554225
Monthey,2020,0.577513
Monthey,2021,0.594998
Monthey,2022,0.607856
Monthey,2023,0.617164
Monthey,2024,0.623824
Monthey,2025,0.628547
Monthey,2026,0.631875
Monthey,2027,0.634208
Monthey,2028,0.635838
Monthey,2029,0.636972
Monthey,2030,0.637761
Monthey,2031,0.638307
Monthey,2032,0.638685
Monthey,2033,0.638946
Monthey,2034,0.639126
Monthey,2035,0.639251
Monthey,2036,0.639336
Monthey,2037,0.639395
Monthey,2038,0.639435
Monthey,2039,0.639462
Monthey,2040,0.639481
Monthey,2041,0.639494
Monthey,2042,0.639503
Monthey,2043,0.639509
Monthey,2044,0.639513
Monthey,2045,0.639516
Monthey,2046,0.639518
Monthey,2047,0.639519
Monthey,2048,0.639520
Monthey,2049,0.639520
Monthey,2050,0.639521
Morges,2019,0.635992
Morges,2020,0.649325
Morges,2021,0.658240
Morges,2022,0.664118
Morges,2023,0.667955
Morges,2024,0.670441
Morges,2025,0.672043
Morges,2026,0.673070
Morges,2027,0.673727
Morges,2028,0.674145
Morges,2029,0.674410
Morges,2030,0.674579
Morges,2031,0.674685
Morges,2032,0.674752
Morges,2033,0.674794
Morges,2034,0.674820
Morges,2035,0.674837
Morges,2036,0.674847
Morges,2037,0.674853
Morges,2038,0.674857
Morges,2039,0.674860
Morges,2040,0.674861
Morges,2041,0.674862
Morges,2042,0.674863
Morges,2043,0.674863
Morges,2044,0.674863
Morges,2045,0.674863
Morges,2046,0.674863
Morges,2047,0.674864
Morges,2048,0.674864
Morges,2049,0.674864
Morges,2050,0.674864
Muri,2019,0.669158
Muri,2020,0.676992
Muri,2021,0.682027
Muri,2022,0.685232
Muri,2023,0.687258
Muri,2024,0.688532
Muri,2025,0.689330
Muri,2026,0.689827
Muri,2027,0.690136
Muri,2028,0.690328
Muri,2029,0.690446
Muri,2030,0.690519
Muri,2031,0.690563
Muri,2032,0.690591
Muri,2033,0.690607
Muri,2034,0.690618
Muri,2035,0.690624
Muri,2036,0.690627
Muri,2037,0.690630
Muri,2038,0.690631
Muri,2039,0.690632
Muri,2040,0.690632
Muri,2041,0.690633
Muri,2042,0.690633
Muri,2043,0.690633
Muri,2044,0.690633
Muri,2045,0.690633
Muri,2046,0.690633
Muri,2047,0.690633
Muri,2048,0.690633
Muri,2049,0.690633
Muri,2050,0.690633
MÃ¼nchwilen,2019,0.540236
MÃ¼nchwilen,2020,0.577028
MÃ¼nchwilen,2021,0.603309
MÃ¼nchwilen,2022,0.621367
MÃ¼nchwilen,2023,0.633436
MÃ¼nchwilen,2024,0.641345
MÃ¼nchwilen,2025,0.646458
MÃ¼nchwilen,2026,0.649731
MÃ¼nchwilen,2027,0.651811
MÃ¼nchwilen,2028,0.653126
MÃ¼nchwilen,2029,0.653953
MÃ¼nchwilen,2030,0.654471
MÃ¼nchwilen,2031,0.654795
MÃ¼nchwilen,2032,0.654996
MÃ¼nchwilen,2033,0.655122
MÃ¼nchwilen,2034,0.655199
MÃ¼nchwilen,2035,0.655247
MÃ¼nchwilen,2036,0.655276
MÃ¼nchwilen,2037,0.655294
MÃ¼nchwilen,2038,0.655305
MÃ¼nchwilen,2039,0.655312
MÃ¼nchwilen,2040,0.655316
MÃ¼nchwilen,2041,0.655319
MÃ¼nchwilen,2042,0.655320
MÃ¼nchwilen,2043,0.655321
MÃ¼nchwilen,2044,0.655322
MÃ¼nchwilen,2045,0.655322
MÃ¼nchwilen,2046,0.655322
MÃ¼nchwilen,2047,0.655322
MÃ¼nchwilen,2048,0.655322
MÃ¼nchwilen,2049,0.655322
MÃ¼nchwilen,2050,0.655322
Nyon,2019,0.605293
Nyon,2020,0.629734
Nyon,2021,0.646981
Nyon,2022,0.658870
Nyon,2023,0.666930
Nyon,2024,0.672329
Nyon,2025,0.675914
Nyon,2026,0.678278
Nyon,2027,0.679830
Nyon,2028,0.680845
Nyon,2029,0.681506
Nyon,2030,0.681936
Nyon,2031,0.682214
Nyon,2032,0.682394
Nyon,2033,0.682510
Nyon,2034,0.682584
Nyon,2035,0.682632
Nyon,2036,0.682663
Nyon,2037,0.682683
Nyon,2038,0.682695
Nyon,2039,0.682703
Nyon,2040,0.682708
Nyon,2041,0.682711
Nyon,2042,0.682713
Nyon,2043,0.682715
Nyon,2044,0.682715
Nyon,2045,0.682716
Nyon,2046,0.682716
Nyon,2047,0.682716
Nyon,2048,0.682717
Nyon,2049,0.682717
Nyon,2050,0.682717
Oberaargau,2019,0.605263
Oberaargau,2020,0.611815
Oberaargau,2021,0.616090
Oberaargau,2022,0.618856
Oberaargau,2023,0.620633
Oberaargau,2024,0.621770
Oberaargau,2025,0.622494
Oberaargau,2026,0.622954
Oberaargau,2027,0.623245
Oberaargau,2028,0.623428
Oberaargau,2029,0.623544
Oberaargau,2030,0.623616
Oberaargau,2031,0.623662
Oberaargau,2032,0.623690
Oberaargau,2033,0.623708
Oberaargau,2034,0.623718
Oberaargau,2035,0.623725
Oberaargau,2036,0.623729
Oberaargau,2037,0.623732
Oberaargau,2038,0.623734
Oberaargau,2039,0.623734
Oberaargau,2040,0.623735
Oberaargau,2041,0.623735
Oberaargau,2042,0.623736
Oberaargau,2043,0.623736
Oberaargau,2044,0.623736
Oberaargau,2045,0.623736
Oberaargau,2046,0.623736
Oberaargau,2047,0.623736
Oberaargau,2048,0.623736
Oberaargau,2049,0.623736
Oberaargau,2050,0.623736
Oberklettgau,2019,0.342888
Oberklettgau,2020,0.373459
Oberklettgau,2021,0.396216
Oberklettgau,2022,0.412366
Oberklettgau,2023,0.423432
Oberklettgau,2024,0.430827
Oberklettgau,2025,0.435684
Oberklettgau,2026,0.438833
Oberklettgau,2027,0.440857
Oberklettgau,2028,0.442149
Oberklettgau,2029,0.442970
Oberklettgau,2030,0.443489
Oberklettgau,2031,0.443816
Oberklettgau,2032,0.444021
Oberklettgau,2033,0.444150
Oberklettgau,2034,0.444230
Oberklettgau,2035,0.444280
Oberklettgau,2036,0.444311
Oberklettgau,2037,0.444331
Oberklettgau,2038,0.444342
Oberklettgau,2039,0.444350
Oberklettgau,2040,0.444354
Oberklettgau,2041,0.444357
Oberklettgau,2042,0.444359
Oberklettgau,2043,0.444360
Oberklettgau,2044,0.444360
Oberklettgau,2045,0.444361
Oberklettgau,2046,0.444361
Oberklettgau,2047,0.444361
Oberklettgau,2048,0.444361
Oberklettgau,2049,0.444361
Oberklettgau,2050,0.444361
Obersimmental-Saanen,2019,0.565535
Obersimmental-Saanen,2020,0.583305
Obersimmental-Saanen,2021,0.597162
Obersimmental-Saanen,2022,0.607823
Obersimmental-Saanen,2023,0.615937
Obersimmental-Saanen,2024,0.622063
Obersimmental-Saanen,2025,0.626659
Obersimmental-Saanen,2026,0.630090
Obersimmental-Saanen,2027,0.632642
Obersimmental-Saanen,2028,0.634536
Obersimmental-Saanen,2029,0.635937
Obersimmental-Saanen,2030,0.636972
Obersimmental-Saanen,2031,0.637736
Obersimmental-Saanen,2032,0.638298
Obersimmental-Saanen,2033,0.638713
Obersimmental-Saanen,2034,0.639017
Obersimmental-Saanen,2035,0.639242
Obersimmental-Saanen,2036,0.639406
Obersimmental-Saanen,2037,0.639527
Obersimmental-Saanen,2038,0.639616
Obersimmental-Saanen,2039,0.639681
Obersimmental-Saanen,2040,0.639728
Obersimmental-Saanen,2041,0.639763
Obersimmental-Saanen,2042,0.639789
Obersimmental-Saanen,2043,0.639808
Obersimmental-Saanen,2044,0.639821
Obersimmental-Saanen,2045,0.639831
Obersimmental-Saanen,2046,0.639839
Obersimmental-Saanen,2047,0.639844
Obersimmental-Saanen,2048,0.639848
Obersimmental-Saanen,2049,0.639851
Obersimmental-Saanen,2050,0.639853
Olten,2019,0.428430
Olten,2020,0.454899
Olten,2021,0.471900
Olten,2022,0.482371
Olten,2023,0.488642
Olten,2024,0.492331
Olten,2025,0.494472
Olten,2026,0.495705
Olten,2027,0.496409
Olten,2028,0.496809
Olten,2029,0.497035
Olten,2030,0.497162
Olten,2031,0.497233
Olten,2032,0.497272
Olten,2033,0.497294
Olten,2034,0.497306
Olten,2035,0.497313
Olten,2036,0.497317
Olten,2037,0.497319
Olten,2038,0.497320
Olten,2039,0.497320
Olten,2040,0.497321
Olten,2041,0.497321
Olten,2042,0.497321
Olten,2043,0.497321
Olten,2044,0.497321
Olten,2045,0.497321
Olten,2046,0.497321
Olten,2047,0.497321
Olten,2048,0.497321
Olten,2049,0.497321
Olten,2050,0.497321
Ouest lausannois,2019,0.707869
Ouest lausannois,2020,0.768970
Ouest lausannois,2021,0.806825
Ouest lausannois,2022,0.828886
Ouest lausannois,2023,0.841255
Ouest lausannois,2024,0.848024
Ouest lausannois,2025,0.851669
Ouest lausannois,2026,0.853611
Ouest lausannois,2027,0.854635
Ouest lausannois,2028,0.855173
Ouest lausannois,2029,0.855452
Ouest lausannois,2030,0.855597
Ouest lausannois,2031,0.855671
Ouest lausannois,2032,0.855709
Ouest lausannois,2033,0.855729
Ouest lausannois,2034,0.855738
Ouest lausannois,2035,0.855743
Ouest lausannois,2036,0.855746
Ouest lausannois,2037,0.855747
Ouest lausannois,2038,0.855747
Ouest lausannois,2039,0.855748
Ouest lausannois,2040,0.855748
Ouest lausannois,2041,0.855748
Ouest lausannois,2042,0.855748
Ouest lausannois,2043,0.855748
Ouest lausannois,2044,0.855748
Ouest lausannois,2045,0.855748
Ouest lausannois,2046,0.855748
Ouest lausannois,2047,0.855748
Ouest lausannois,2048,0.855748
Ouest lausannois,2049,0.855748
Ouest lausannois,2050,0.855748
PfÃ¤ffikon,2019,0.338947
PfÃ¤ffikon,2020,0.361399
PfÃ¤ffikon,2021,0.377212
PfÃ¤ffikon,2022,0.387925
PfÃ¤ffikon,2023,0.394987
PfÃ¤ffikon,2024,0.399555
PfÃ¤ffikon,2025,0.402469
PfÃ¤ffikon,2026,0.404311
PfÃ¤ffikon,2027,0.405467
PfÃ¤ffikon,2028,0.406189
PfÃ¤ffikon,2029,0.406637
PfÃ¤ffikon,2030,0.406915
PfÃ¤ffikon,2031,0.407086
PfÃ¤ffikon,2032,0.407191
PfÃ¤ffikon,2033,0.407256
PfÃ¤ffikon,2034,0.407295
PfÃ¤ffikon,2035,0.407319
PfÃ¤ffikon,2036,0.407334
PfÃ¤ffikon,2037,0.407342
PfÃ¤ffikon,2038,0.407348
PfÃ¤ffikon,2039,0.407351
PfÃ¤ffikon,2040,0.407353
PfÃ¤ffikon,2041,0.407354
PfÃ¤ffikon,2042,0.407355
PfÃ¤ffikon,2043,0.407355
PfÃ¤ffikon,2044,0.407355
PfÃ¤ffikon,2045,0.407356
PfÃ¤ffikon,2046,0.407356
PfÃ¤ffikon,2047,0.407356
PfÃ¤ffikon,2048,0.407356
PfÃ¤ffikon,2049,0.407356
PfÃ¤ffikon,2050,0.407356
Plessur,2019,0.633837
Plessur,2020,0.647767
Plessur,2021,0.658282
Plessur,2022,0.666137
Plessur,2023,0.671958
Plessur,2024,0.676247
Plessur,2025,0.679391
Plessur,2026,0.681688
Plessur,2027,0.683362
Plessur,2028,0.684579
Plessur,2029,0.685462
Plessur,2030,0.686102
Plessur,2031,0.686565
Plessur,2032,0.686900
Plessur,2033,0.687142
Plessur,2034,0.687317
Plessur,2035,0.687443
Plessur,2036,0.687534
Plessur,2037,0.687599
Plessur,2038,0.687646
Plessur,2039,0.687680
Plessur,2040,0.687704
Plessur,2041,0.687722
Plessur,2042,0.687734
Plessur,2043,0.687743
Plessur,2044,0.687750
Plessur,2045,0.687754
Plessur,2046,0.687758
Plessur,2047,0.687760
Plessur,2048,0.687762
Plessur,2049,0.687763
Plessur,2050,0.687764
Porrentruy,2019,0.267046
Porrentruy,2020,0.285239
Porrentruy,2021,0.298847
Porrentruy,2022,0.308672
Porrentruy,2023,0.315583
Porrentruy,2024,0.320351
Porrentruy,2025,0.323597
Porrentruy,2026,0.325784
Porrentruy,2027,0.327246
Porrentruy,2028,0.328219
Porrentruy,2029,0.328863
Porrentruy,2030,0.329288
Porrentruy,2031,0.329568
Porrentruy,2032,0.329752
Porrentruy,2033,0.329872
Porrentruy,2034,0.329950
Porrentruy,2035,0.330001
Porrentruy,2036,0.330035
Porrentruy,2037,0.330056
Porrentruy,2038,0.330070
Porrentruy,2039,0.330079
Porrentruy,2040,0.330085
Porrentruy,2041,0.330089
Porrentruy,2042,0.330091
Porrentruy,2043,0.330093
Porrentruy,2044,0.330094
Porrentruy,2045,0.330094
Porrentruy,2046,0.330095
Porrentruy,2047,0.330095
Porrentruy,2048,0.330095
Porrentruy,2049,0.330095
Porrentruy,2050,0.330095
PrÃ¤ttigau/Davos,2019,0.196612
PrÃ¤ttigau/Davos,2020,0.206591
PrÃ¤ttigau/Davos,2021,0.214674
PrÃ¤ttigau/Davos,2022,0.221090
PrÃ¤ttigau/Davos,2023,0.226100
PrÃ¤ttigau/Davos,2024,0.229962
PrÃ¤ttigau/Davos,2025,0.232909
PrÃ¤ttigau/Davos,2026,0.235141
PrÃ¤ttigau/Davos,2027,0.236822
PrÃ¤ttigau/Davos,2028,0.238081
PrÃ¤ttigau/Davos,2029,0.239021
PrÃ¤ttigau/Davos,2030,0.239721
PrÃ¤ttigau/Davos,2031,0.240242
PrÃ¤ttigau/Davos,2032,0.240628
PrÃ¤ttigau/Davos,2033,0.240914
PrÃ¤ttigau/Davos,2034,0.241126
PrÃ¤ttigau/Davos,2035,0.241282
PrÃ¤ttigau/Davos,2036,0.241398
PrÃ¤ttigau/Davos,2037,0.241484
PrÃ¤ttigau/Davos,2038,0.241547
PrÃ¤ttigau/Davos,2039,0.241593
PrÃ¤ttigau/Davos,2040,0.241627
PrÃ¤ttigau/Davos,2041,0.241653
PrÃ¤ttigau/Davos,2042,0.241671
PrÃ¤ttigau/Davos,2043,0.241685
PrÃ¤ttigau/Davos,2044,0.241695
PrÃ¤ttigau/Davos,2045,0.241702
PrÃ¤ttigau/Davos,2046,0.241708
PrÃ¤ttigau/Davos,2047,0.241712
PrÃ¤ttigau/Davos,2048,0.241715
PrÃ¤ttigau/Davos,2049,0.241717
PrÃ¤ttigau/Davos,2050,0.241719
Raron,2019,0.582355
Raron,2020,0.590796
Raron,2021,0.597166
Raron,2022,0.601940
Raron,2023,0.605499
Raron,2024,0.608143
Raron,2025,0.610099
Raron,2026,0.611545
Raron,2027,0.612610
Raron,2028,0.613394
Raron,2029,0.613970
Raron,2030,0.614393
Raron,2031,0.614704
Raron,2032,0.614931
Raron,2033,0.615098
Raron,2034,0.615220
Raron,2035,0.615310
Raron,2036,0.615375
Raron,2037,0.615423
Raron,2038,0.615458
Raron,2039,0.615483
Raron,2040,0.615502
Raron,2041,0.615515
Raron,2042,0.615525
Raron,2043,0.615533
Raron,2044,0.615538
Raron,2045,0.615542
Raron,2046,0.615544
Raron,2047,0.615546
Raron,2048,0.615548
Raron,2049,0.615549
Raron,2050,0.615550
Reiat,2019,0.615269
Reiat,2020,0.632060
Reiat,2021,0.643296
Reiat,2022,0.650683
Reiat,2023,0.655478
Reiat,2024,0.658562
Reiat,2025,0.660532
Reiat,2026,0.661785
Reiat,2027,0.662577
Reiat,2028,0.663077
Reiat,2029,0.663391
Reiat,2030,0.663588
Reiat,2031,0.663711
Reiat,2032,0.663788
Reiat,2033,0.663835
Reiat,2034,0.663865
Reiat,2035,0.663883
Reiat,2036,0.663894
Reiat,2037,0.663901
Reiat,2038,0.663905
Reiat,2039,0.663908
Reiat,2040,0.663909
Reiat,2041,0.663910
Reiat,2042,0.663911
Reiat,2043,0.663911
Reiat,2044,0.663911
Reiat,2045,0.663912
Reiat,2046,0.663912
Reiat,2047,0.663912
Reiat,2048,0.663912
Reiat,2049,0.663912
Reiat,2050,0.663912
Rheinfelden,2019,0.627440
Rheinfelden,2020,0.630652
Rheinfelden,2021,0.632609
Rheinfelden,2022,0.633793
Rheinfelden,2023,0.634506
Rheinfelden,2024,0.634934
Rheinfelden,2025,0.635189
Rheinfelden,2026,0.635341
Rheinfelden,2027,0.635431
Rheinfelden,2028,0.635484
Rheinfelden,2029,0.635515
Rheinfelden,2030,0.635533
Rheinfelden,2031,0.635544
Rheinfelden,2032,0.635550
Rheinfelden,2033,0.635554
Rheinfelden,2034,0.635556
Rheinfelden,2035,0.635557
Rheinfelden,2036,0.635558
Rheinfelden,2037,0.635558
Rheinfelden,2038,0.635558
Rheinfelden,2039,0.635559
Rheinfelden,2040,0.635559
Rheinfelden,2041,0.635559
Rheinfelden,2042,0.635559
Rheinfelden,2043,0.635559
Rheinfelden,2044,0.635559
Rheinfelden,2045,0.635559
Rheinfelden,2046,0.635559
Rheinfelden,2047,0.635559
Rheinfelden,2048,0.635559
Rheinfelden,2049,0.635559
Rheinfelden,2050,0.635559
Rheintal,2019,0.390129
Rheintal,2020,0.430545
Rheintal,2021,0.459205
Rheintal,2022,0.478321
Rheintal,2023,0.490537
Rheintal,2024,0.498121
Rheintal,2025,0.502739
Rheintal,2026,0.505514
Rheintal,2027,0.507165
Rheintal,2028,0.508140
Rheintal,2029,0.508713
Rheintal,2030,0.509048
Rheintal,2031,0.509243
Rheintal,2032,0.509356
Rheintal,2033,0.509421
Rheintal,2034,0.509458
Rheintal,2035,0.509480
Rheintal,2036,0.509492
Rheintal,2037,0.509499
Rheintal,2038,0.509503
Rheintal,2039,0.509505
Rheintal,2040,0.509506
Rheintal,2041,0.509507
Rheintal,2042,0.509507
Rheintal,2043,0.509508
Rheintal,2044,0.509508
Rheintal,2045,0.509508
Rheintal,2046,0.509508
Rheintal,2047,0.509508
Rheintal,2048,0.509508
Rheintal,2049,0.509508
Rheintal,2050,0.509508
Riviera,2019,0.407179
Riviera,2020,0.447480
Riviera,2021,0.480392
Riviera,2022,0.506126
Riviera,2023,0.525563
Riviera,2024,0.539860
Riviera,2025,0.550166
Riviera,2026,0.557486
Riviera,2027,0.562628
Riviera,2028,0.566210
Riviera,2029,0.568692
Riviera,2030,0.570402
Riviera,2031,0.571577
Riviera,2032,0.572381
Riviera,2033,0.572931
Riviera,2034,0.573305
Riviera,2035,0.573560
Riviera,2036,0.573733
Riviera,2037,0.573851
Riviera,2038,0.573930
Riviera,2039,0.573984
Riviera,2040,0.574020
Riviera,2041,0.574045
Riviera,2042,0.574061
Riviera,2043,0.574072
Riviera,2044,0.574080
Riviera,2045,0.574085
Riviera,2046,0.574088
Riviera,2047,0.574090
Riviera,2048,0.574092
Riviera,2049,0.574093
Riviera,2050,0.574093
Riviera-Pays-d'Enhaut,2019,0.630366
Riviera-Pays-d'Enhaut,2020,0.636191
Riviera-Pays-d'Enhaut,2021,0.640317
Riviera-Pays-d'Enhaut,2022,0.643224
Riviera-Pays-d'Enhaut,2023,0.645263
Riviera-Pays-d'Enhaut,2024,0.646688
Riviera-Pays-d'Enhaut,2025,0.647681
Riviera-Pays-d'Enhaut,2026,0.648372
Riviera-Pays-d'Enhaut,2027,0.648851
Riviera-Pays-d'Enhaut,2028,0.649184
Riviera-Pays-d'Enhaut,2029,0.649414
Riviera-Pays-d'Enhaut,2030,0.649572
Riviera-Pays-d'Enhaut,2031,0.649682
Riviera-Pays-d'Enhaut,2032,0.649758
