Region,Year,Mean_NDVI,Mean_NO2,r_estimated,K_estimated,B0_estimated,r0_global,alpha_global
Brugg,2017,0.6325106162250308,16.54367108369997,0.6078344800814384,0.6471198261639708,0.5680738672000545,0.269650773891944,-0.0408556911033377
Brugg,2018,0.661767321209463,16.51690790048922,0.6078344800814384,0.6471198261639708,0.5680738672000545,0.269650773891944,-0.0408556911033377
Bucheggberg,2010,0.5956313699312429,14.06757788649048,0.7555322124522469,0.6792787063131637,0.5833088930030458,0.269650773891944,-0.0408556911033377
Bucheggberg,2011,0.595986016932808,13.477749526235456,0.7555322124522469,0.6792787063131637,0.5833088930030458,0.269650773891944,-0.0408556911033377
Bucheggberg,2013,0.7122607710788799,13.118690400993604,0.7555322124522469,0.6792787063131637,0.5833088930030458,0.269650773891944,-0.0408556911033377
Bucheggberg,2014,0.7062521972724574,13.1844246707293,0.7555322124522469,0.6792787063131637,0.5833088930030458,0.269650773891944,-0.0408556911033377
Bucheggberg,2015,0.6294961230738051,12.41938970048035,0.7555322124522469,0.6792787063131637,0.5833088930030458,0.269650773891944,-0.0408556911033377
Bucheggberg,2016,0.6813985934127287,12.93038779341788,0.7555322124522469,0.6792787063131637,0.5833088930030458,0.269650773891944,-0.0408556911033377
Bucheggberg,2017,0.6658020097140482,12.023776227171377,0.7555322124522469,0.6792787063131637,0.5833088930030458,0.269650773891944,-0.0408556911033377
Bucheggberg,2018,0.6814162062048014,12.019326137268688,0.7555322124522469,0.6792787063131637,0.5833088930030458,0.269650773891944,-0.0408556911033377
BÃ¼lach,2010,0.5741691667179397,19.651765985995176,0.5134029181222654,0.6106469796859474,0.5603734262522528,0.269650773891944,-0.0408556911033377
BÃ¼lach,2011,0.5464883804683218,18.48153846054656,0.5134029181222654,0.6106469796859474,0.5603734262522528,0.269650773891944,-0.0408556911033377
BÃ¼lach,2013,0.6244677908075704,18.117009753498973,0.5134029181222654,0.6106469796859474,0.5603734262522528,0.269650773891944,-0.0408556911033377
BÃ¼lach,2014,0.6219244301168062,18.822080167685662,0.5134029181222654,0.6106469796859474,0.5603734262522528,0.269650773891944,-0.0408556911033377
BÃ¼lach,2015,0.5857807481773566,17.352416040373004,0.5134029181222654,0.6106469796859474,0.5603734262522528,0.269650773891944,-0.0408556911033377
BÃ¼lach,2016,0.629527214467764,19.24448537981523,0.5134029181222654,0.6106469796859474,0.5603734262522528,0.269650773891944,-0.0408556911033377
BÃ¼lach,2017,0.5801401943040935,17.348840740778336,0.5134029181222654,0.6106469796859474,0.5603734262522528,0.269650773891944,-0.0408556911033377
BÃ¼lach,2018,0.6137540816313232,17.02667388399399,0.5134029181222654,0.6106469796859474,0.5603734262522528,0.269650773891944,-0.0408556911033377
Conthey,2010,0.2624312842613531,6.541572647400392,0.7083652460212089,0.3809526968758393,0.2517858457257163,0.269650773891944,-0.0408556911033377
Conthey,2011,0.2826167373228481,6.343965807057853,0.7083652460212089,0.3809526968758393,0.2517858457257163,0.269650773891944,-0.0408556911033377
Conthey,2013,0.3466719724121976,6.187042735662216,0.7083652460212089,0.3809526968758393,0.2517858457257163,0.269650773891944,-0.0408556911033377
Conthey,2014,0.4763803884984996,6.1326495681563,0.7083652460212089,0.3809526968758393,0.2517858457257163,0.269650773891944,-0.0408556911033377
Conthey,2015,0.3059152903031476,5.539162388907538,0.7083652460212089,0.3809526968758393,0.2517858457257163,0.269650773891944,-0.0408556911033377
Conthey,2016,0.3487543856128695,5.611094013768383,0.7083652460212089,0.3809526968758393,0.2517858457257163,0.269650773891944,-0.0408556911033377
Conthey,2017,0.3250989573052852,5.30543590296028,0.7083652460212089,0.3809526968758393,0.2517858457257163,0.269650773891944,-0.0408556911033377
Conthey,2018,0.4506046115642023,5.719572652247217,0.7083652460212089,0.3809526968758393,0.2517858457257163,0.269650773891944,-0.0408556911033377
DelÃ©mont,2010,0.6430642830089693,10.574300427371371,0.5775033621263388,0.7064328210097276,0.6168962882636069,0.269650773891944,-0.0408556911033377
DelÃ©mont,2011,0.5881267320461087,10.048297257584528,0.5775033621263388,0.7064328210097276,0.6168962882636069,0.269650773891944,-0.0408556911033377
DelÃ©mont,2013,0.7504190515932876,9.804250267830922,0.5775033621263388,0.7064328210097276,0.6168962882636069,0.269650773891944,-0.0408556911033377
DelÃ©mont,2014,0.733211355802938,9.92643875934758,0.5775033621263388,0.7064328210097276,0.6168962882636069,0.269650773891944,-0.0408556911033377
DelÃ©mont,2015,0.6675074063868609,9.368611411094165,0.5775033621263388,0.7064328210097276,0.6168962882636069,0.269650773891944,-0.0408556911033377
DelÃ©mont,2016,0.6833623297691658,9.783421329988723,0.5775033621263388,0.7064328210097276,0.6168962882636069,0.269650773891944,-0.0408556911033377
DelÃ©mont,2017,0.6873681776100756,9.140456709526912,0.5775033621263388,0.7064328210097276,0.6168962882636069,0.269650773891944,-0.0408556911033377
DelÃ©mont,2018,0.7163721921000762,9.242647844798462,0.5775033621263388,0.7064328210097276,0.6168962882636069,0.269650773891944,-0.0408556911033377
Dielsdorf,2010,0.5819566395534354,18.737908504959805,0.6015577259430333,0.6202379298067445,0.5661117569283123,0.269650773891944,-0.0408556911033377
Dielsdorf,2011,0.549497276895342,17.75968626857583,0.6015577259430333,0.6202379298067445,0.5661117569283123,0.269650773891944,-0.0408556911033377
Dielsdorf,2013,0.6433552235526278,17.36627451279584,0.6015577259430333,0.6202379298067445,0.5661117569283123,0.269650773891944,-0.0408556911033377
Dielsdorf,2014,0.6335093984549015,17.893464043311823,0.6015577259430333,0.6202379298067445,0.5661117569283123,0.269650773891944,-0.0408556911033377
Dielsdorf,2015,0.6163948539574764,16.572679735320847,0.6015577259430333,0.6202379298067445,0.5661117569283123,0.269650773891944,-0.0408556911033377
Dielsdorf,2016,0.6271959416750033,18.275032680985195,0.6015577259430333,0.6202379298067445,0.5661117569283123,0.269650773891944,-0.0408556911033377
Dielsdorf,2017,0.5829002502831732,16.43309804131003,0.6015577259430333,0.6202379298067445,0.5661117569283123,0.269650773891944,-0.0408556911033377
Dielsdorf,2018,0.6213388106487279,16.167973854214537,0.6015577259430333,0.6202379298067445,0.5661117569283123,0.269650773891944,-0.0408556911033377
Dietikon,2010,0.5503273073190453,23.227859030378625,0.6314996184800266,0.6215984477849518,0.5399452184751733,0.269650773891944,-0.0408556911033377
Dietikon,2011,0.5507649638991609,22.12825795120381,0.6314996184800266,0.6215984477849518,0.5399452184751733,0.269650773891944,-0.0408556911033377
Dietikon,2013,0.6207420764136317,21.587234029744533,0.6314996184800266,0.6215984477849518,0.5399452184751733,0.269650773891944,-0.0408556911033377
Dietikon,2014,0.6322648356578178,22.17260637689144,0.6314996184800266,0.6215984477849518,0.5399452184751733,0.269650773891944,-0.0408556911033377
Dietikon,2015,0.6194060310844799,20.720013298886887,0.6314996184800266,0.6215984477849518,0.5399452184751733,0.269650773891944,-0.0408556911033377
Dietikon,2016,0.6389469005482179,22.559308524461503,0.6314996184800266,0.6215984477849518,0.5399452184751733,0.269650773891944,-0.0408556911033377
Dietikon,2017,0.5867952144742973,20.27187498960089,0.6314996184800266,0.6215984477849518,0.5399452184751733,0.269650773891944,-0.0408556911033377
Dietikon,2018,0.6165991148995471,19.92174202711024,0.6314996184800266,0.6215984477849518,0.5399452184751733,0.269650773891944,-0.0408556911033377
Dorneck,2010,0.6442279651191218,13.80825736580202,0.5745320459353296,0.7042739858107149,0.6238836633098485,0.269650773891944,-0.0408556911033377
Dorneck,2011,0.6055935942351603,13.09495978726139,0.5745320459353296,0.7042739858107149,0.6238836633098485,0.269650773891944,-0.0408556911033377
Dorneck,2013,0.7356866302939246,12.68991957298872,0.5745320459353296,0.7042739858107149,0.6238836633098485,0.269650773891944,-0.0408556911033377
Dorneck,2014,0.7275404573803358,12.826970504883468,0.5745320459353296,0.7042739858107149,0.6238836633098485,0.269650773891944,-0.0408556911033377
Dorneck,2015,0.6772882927394244,12.09812333334547,0.5745320459353296,0.7042739858107149,0.6238836633098485,0.269650773891944,-0.0408556911033377
Dorneck,2016,0.667259465313623,12.645844519873409,0.5745320459353296,0.7042739858107149,0.6238836633098485,0.269650773891944,-0.0408556911033377
Dorneck,2017,0.7063643070065458,11.830294899774302,0.5745320459353296,0.7042739858107149,0.6238836633098485,0.269650773891944,-0.0408556911033377
Dorneck,2018,0.7069307936807131,11.841823059112713,0.5745320459353296,0.7042739858107149,0.6238836633098485,0.269650773891944,-0.0408556911033377
Einsiedeln,2010,0.5934479747766727,7.201170016555508,0.0141723035901409,1.999999999986502,0.5570780140848124,0.269650773891944,-0.0408556911033377
Einsiedeln,2011,0.5296234490572422,6.639963444146639,0.0141723035901409,1.999999999986502,0.5570780140848124,0.269650773891944,-0.0408556911033377
Einsiedeln,2013,0.5451598612559547,6.526215729547811,0.0141723035901409,1.999999999986502,0.5570780140848124,0.269650773891944,-0.0408556911033377
Einsiedeln,2014,0.5945146926436552,6.67904936330192,0.0141723035901409,1.999999999986502,0.5570780140848124,0.269650773891944,-0.0408556911033377
Einsiedeln,2015,0.6147866033984437,5.985813533322685,0.0141723035901409,1.999999999986502,0.5570780140848124,0.269650773891944,-0.0408556911033377
Einsiedeln,2016,0.6192441412513919,6.119232177995895,0.0141723035901409,1.999999999986502,0.5570780140848124,0.269650773891944,-0.0408556911033377
Einsiedeln,2017,0.489037857477368,5.680292505581592,0.0141723035901409,1.999999999986502,0.5570780140848124,0.269650773891944,-0.0408556911033377
Einsiedeln,2018,0.6680205550689682,6.283327239697333,0.0141723035901409,1.999999999986502,0.5570780140848124,0.269650773891944,-0.0408556911033377
Emmental,2010,0.5979441498804062,10.378208181352743,0.9489358266807127,0.6822141634186584,0.5864932388785115,0.269650773891944,-0.0408556911033377
Emmental,2011,0.6055561660586826,9.816543930176204,0.9489358266807127,0.6822141634186584,0.5864932388785115,0.269650773891944,-0.0408556911033377
Emmental,2013,0.7245011539027684,9.573163237859283,0.9489358266807127,0.6822141634186584,0.5864932388785115,0.269650773891944,-0.0408556911033377
Emmental,2014,0.7417113308794515,9.628506817946263,0.9489358266807127,0.6822141634186584,0.5864932388785115,0.269650773891944,-0.0408556911033377
Emmental,2015,0.669544504146169,8.953685128229118,0.9489358266807127,0.6822141634186584,0.5864932388785115,0.269650773891944,-0.0408556911033377
Emmental,2016,0.667197306070461,9.194166430517292,0.9489358266807127,0.6822141634186584,0.5864932388785115,0.269650773891944,-0.0408556911033377
Emmental,2017,0.5963945605192941,8.586349668783463,0.9489358266807127,0.6822141634186584,0.5864932388785115,0.269650773891944,-0.0408556911033377
Emmental,2018,0.7082651521832001,8.84781676604458,0.9489358266807127,0.6822141634186584,0.5864932388785115,0.269650773891944,-0.0408556911033377
Engiadina Bassa/Val MÃ¼stair,2010,0.1918511934969827,1.4926864330963117,0.9003562326329498,0.2352903609927447,0.1790311918906965,0.269650773891944,-0.0408556911033377
Engiadina Bassa/Val MÃ¼stair,2011,0.1725748125597731,1.3563692895902584,0.9003562326329498,0.2352903609927447,0.1790311918906965,0.269650773891944,-0.0408556911033377
Engiadina Bassa/Val MÃ¼stair,2013,0.3104404383797629,1.3602734241782413,0.9003562326329498,0.2352903609927447,0.1790311918906965,0.269650773891944,-0.0408556911033377
Engiadina Bassa/Val MÃ¼stair,2014,0.1841321777425831,1.3671324008239416,0.9003562326329498,0.2352903609927447,0.1790311918906965,0.269650773891944,-0.0408556911033377
Engiadina Bassa/Val MÃ¼stair,2015,0.2509066814626547,1.2272554084971916,0.9003562326329498,0.2352903609927447,0.1790311918906965,0.269650773891944,-0.0408556911033377
Engiadina Bassa/Val MÃ¼stair,2016,0.2712439895506634,1.2342447453000494,0.9003562326329498,0.2352903609927447,0.1790311918906965,0.269650773891944,-0.0408556911033377
Engiadina Bassa/Val MÃ¼stair,2017,0.2090011275745836,1.1584182929093336,0.9003562326329498,0.2352903609927447,0.1790311918906965,0.269650773891944,-0.0408556911033377
Engiadina Bassa/Val MÃ¼stair,2018,0.2013656550787166,1.3062105172656773,0.9003562326329498,0.2352903609927447,0.1790311918906965,0.269650773891944,-0.0408556911033377
Entlebuch,2010,0.5789994713884739,6.487859365088133,0.5368086293120515,0.5979773899257319,0.5680328731708247,0.269650773891944,-0.0408556911033377
Entlebuch,2011,0.5569006312072478,6.030587240229094,0.5368086293120515,0.5979773899257319,0.5680328731708247,0.269650773891944,-0.0408556911033377
